scheduler, patronID, drinkName, execTime,arrivalTime, serviceStartTime, completionTime,waitingTime, responseTime, turnaroundTime, queueLevel
PRIORITY,335,B52,200,1778888446494,1778888535313,1778888535513,88819,88819,89019,0
PRIORITY,332,Red Wine,25,1778888535412,1778888535515,1778888535540,103,103,128,0
PRIORITY,333,Mojito,75,1778888535435,1778888535541,1778888535616,106,106,181,0
PRIORITY,335,White Wine,25,1778888535523,1778888535618,1778888535643,95,95,120,0
PRIORITY,336,Martini,60,1778888446495,1778888535645,1778888535705,89150,89150,89210,0
PRIORITY,332,Pina Colada,100,1778888535690,1778888535706,1778888535806,16,16,116,0
PRIORITY,335,Red Wine,25,1778888535793,1778888535808,1778888535833,15,15,40,0
PRIORITY,336,Cosmopolitan,65,1778888535815,1778888535835,1778888535900,20,20,85,0
PRIORITY,337,B52,200,1778888446502,1778888535901,1778888536101,89399,89399,89599,0
PRIORITY,335,Tequila shot,20,1778888535983,1778888536103,1778888536123,120,120,140,0
PRIORITY,336,Mojito,75,1778888535950,1778888536124,1778888536200,174,174,250,0
PRIORITY,337,Cosmopolitan,65,1778888536111,1778888536201,1778888536266,90,90,155,0
PRIORITY,338,Tequila shot,20,1778888446503,1778888536268,1778888536288,89765,89765,89785,0
PRIORITY,339,Cosmopolitan,65,1778888446508,1778888536290,1778888536355,89782,89782,89847,0
PRIORITY,336,Gin and Tonic,40,1778888536310,1778888536357,1778888536397,47,47,87,0
PRIORITY,337,Red Wine,25,1778888536316,1778888536398,1778888536423,82,82,107,0
PRIORITY,338,Beer,25,1778888536291,1778888536425,1778888536450,134,134,159,0
PRIORITY,339,Red Wine,25,1778888536405,1778888536452,1778888536477,47,47,72,0
PRIORITY,340,Tequila shot,20,1778888446508,1778888536479,1778888536499,89971,89971,89991,0
PRIORITY,341,Tequila shot,20,1778888446510,1778888536500,1778888536520,89990,89990,90010,0
PRIORITY,340,Gin and Tonic,40,1778888536502,1778888536521,1778888536561,19,19,59,0
PRIORITY,338,Martini,60,1778888536550,1778888536563,1778888536623,13,13,73,0
PRIORITY,337,Martini,60,1778888536573,1778888536625,1778888536685,52,52,112,0
PRIORITY,339,B52,200,1778888536627,1778888536686,1778888536886,59,59,259,0
PRIORITY,337,Bloody Mary,70,1778888536795,1778888536888,1778888536958,93,93,163,0
PRIORITY,338,Gin and Tonic,40,1778888536733,1778888536960,1778888537000,227,227,267,0
PRIORITY,339,Red Wine,25,1778888536897,1778888537001,1778888537027,104,104,130,0
PRIORITY,340,Gin and Tonic,40,1778888536672,1778888537028,1778888537068,356,356,396,0
PRIORITY,341,White Wine,25,1778888536523,1778888537070,1778888537095,547,547,572,0
PRIORITY,342,B52,200,1778888446514,1778888537097,1778888537297,90583,90583,90783,0
PRIORITY,337,Cider,25,1778888537108,1778888537298,1778888537323,190,190,215,0
PRIORITY,338,Mojito,75,1778888537110,1778888537325,1778888537400,215,215,290,0
PRIORITY,340,B52,200,1778888537179,1778888537402,1778888537602,223,223,423,0
PRIORITY,338,Bloody Mary,70,1778888537510,1778888537603,1778888537673,93,93,163,0
PRIORITY,340,Pina Colada,100,1778888537612,1778888537675,1778888537775,63,63,163,0
PRIORITY,341,Martini,60,1778888537245,1778888537777,1778888537837,532,532,592,0
PRIORITY,338,Vodka shot,20,1778888537824,1778888537838,1778888537858,14,14,34,0
PRIORITY,342,Cider,25,1778888537307,1778888537860,1778888537885,553,553,578,0
PRIORITY,343,Red Wine,25,1778888446515,1778888537887,1778888537912,91372,91372,91397,0
PRIORITY,340,Martini,60,1778888537895,1778888537913,1778888537973,18,18,78,0
PRIORITY,341,Margarita,75,1778888537947,1778888537975,1778888538050,28,28,103,0
PRIORITY,344,Tequila shot,20,1778888446518,1778888538052,1778888538072,91534,91534,91554,0
PRIORITY,343,Gin and Tonic,40,1778888538062,1778888538073,1778888538114,11,11,52,0
PRIORITY,344,Mojito,75,1778888538075,1778888538115,1778888538190,40,40,115,0
PRIORITY,345,Cosmopolitan,65,1778888446518,1778888538192,1778888538257,91674,91674,91739,0
PRIORITY,343,Red Wine,25,1778888538224,1778888538259,1778888538284,35,35,60,0
PRIORITY,346,Martini,60,1778888446527,1778888538286,1778888538346,91759,91759,91819,0
PRIORITY,347,Cider,25,1778888446529,1778888538347,1778888538373,91818,91818,91844,0
PRIORITY,348,Bloody Mary,70,1778888446538,1778888538374,1778888538444,91836,91836,91906,0
PRIORITY,343,Tequila shot,20,1778888538434,1778888538446,1778888538466,12,12,32,0
PRIORITY,346,Cosmopolitan,65,1778888538456,1778888538468,1778888538533,12,12,77,0
PRIORITY,343,White Wine,25,1778888538469,1778888538534,1778888538559,65,65,90,0
PRIORITY,347,Cider,25,1778888538473,1778888538561,1778888538586,88,88,113,0
PRIORITY,346,White Wine,25,1778888538583,1778888538588,1778888538613,5,5,30,0
PRIORITY,348,Beer,25,1778888538594,1778888538614,1778888538639,20,20,45,0
PRIORITY,349,Beer,25,1778888446545,1778888538641,1778888538666,92096,92096,92121,0
PRIORITY,350,Red Wine,25,1778888446548,1778888538668,1778888538693,92120,92120,92145,0
PRIORITY,347,Draft Beer,50,1778888538686,1778888538694,1778888538744,8,8,58,0
PRIORITY,343,B52,200,1778888538710,1778888538746,1778888538946,36,36,236,0
PRIORITY,346,Vodka shot,20,1778888538763,1778888538947,1778888538968,184,184,205,0
PRIORITY,343,Margarita,75,1778888538956,1778888538969,1778888539044,13,13,88,0
PRIORITY,346,Martini,60,1778888538971,1778888539046,1778888539106,75,75,135,0
PRIORITY,347,White Wine,25,1778888538844,1778888539108,1778888539133,264,264,289,0
PRIORITY,343,Martini,60,1778888539124,1778888539135,1778888539195,11,11,71,0
PRIORITY,348,Pina Colada,100,1778888538740,1778888539196,1778888539297,456,456,557,0
PRIORITY,347,Beer,25,1778888539283,1778888539298,1778888539323,15,15,40,0
PRIORITY,349,Red Wine,25,1778888538766,1778888539325,1778888539350,559,559,584,0
PRIORITY,350,Gin and Tonic,40,1778888538843,1778888539352,1778888539392,509,509,549,0
PRIORITY,351,Draft Beer,50,1778888446550,1778888539394,1778888539444,92844,92844,92894,0
PRIORITY,347,Margarita,75,1778888539423,1778888539446,1778888539521,23,23,98,0
PRIORITY,348,Bloody Mary,70,1778888539417,1778888539522,1778888539592,105,105,175,0
PRIORITY,349,Vodka shot,20,1778888539500,1778888539594,1778888539614,94,94,114,0
PRIORITY,347,Margarita,75,1778888539601,1778888539616,1778888539691,15,15,90,0
PRIORITY,349,Margarita,75,1778888539617,1778888539692,1778888539767,75,75,150,0
PRIORITY,348,Tequila shot,20,1778888539743,1778888539769,1778888539789,26,26,46,0
PRIORITY,347,Vodka shot,20,1778888539771,1778888539791,1778888539811,20,20,40,0
PRIORITY,350,Tequila shot,20,1778888539502,1778888539813,1778888539833,311,311,331,0
PRIORITY,351,Bloody Mary,70,1778888539544,1778888539835,1778888539905,291,291,361,0
PRIORITY,349,Gin and Tonic,40,1778888539848,1778888539906,1778888539946,58,58,98,0
PRIORITY,352,Red Wine,25,1778888446556,1778888539947,1778888539973,93391,93391,93417,0
PRIORITY,353,Martini,60,1778888446561,1778888539974,1778888540034,93413,93413,93473,0
PRIORITY,354,B52,200,1778888446567,1778888540036,1778888540236,93469,93469,93669,0
PRIORITY,349,Draft Beer,50,1778888540056,1778888540238,1778888540288,182,182,232,0
PRIORITY,351,Beer,25,1778888540055,1778888540290,1778888540315,235,235,260,0
PRIORITY,353,Tequila shot,20,1778888540144,1778888540317,1778888540337,173,173,193,0
PRIORITY,354,B52,200,1778888540246,1778888540338,1778888540539,92,92,293,0
PRIORITY,351,Vodka shot,20,1778888540415,1778888540541,1778888540561,126,126,146,0
PRIORITY,353,Vodka shot,20,1778888540340,1778888540562,1778888540582,222,222,242,0
PRIORITY,351,Red Wine,25,1778888540564,1778888540584,1778888540609,20,20,45,0
PRIORITY,353,Vodka shot,20,1778888540586,1778888540611,1778888540631,25,25,45,0
PRIORITY,355,Beer,25,1778888446573,1778888540632,1778888540658,94059,94059,94085,0
PRIORITY,353,Cosmopolitan,65,1778888540634,1778888540659,1778888540724,25,25,90,0
PRIORITY,356,Tequila shot,20,1778888446580,1778888540726,1778888540746,94146,94146,94166,0
PRIORITY,357,Martini,60,1778888446582,1778888540748,1778888540808,94166,94166,94226,0
PRIORITY,351,B52,200,1778888540759,1778888540810,1778888541010,51,51,251,0
PRIORITY,353,Bloody Mary,70,1778888540774,1778888541011,1778888541081,237,237,307,0
PRIORITY,351,Cosmopolitan,65,1778888541020,1778888541083,1778888541148,63,63,128,0
PRIORITY,355,Red Wine,25,1778888540758,1778888541152,1778888541177,394,394,419,0
PRIORITY,356,Bloody Mary,70,1778888540749,1778888541179,1778888541249,430,430,500,0
PRIORITY,353,Vodka shot,20,1778888541231,1778888541250,1778888541270,19,19,39,0
PRIORITY,357,Martini,60,1778888540918,1778888541272,1778888541332,354,354,414,0
PRIORITY,355,Draft Beer,50,1778888541327,1778888541334,1778888541384,7,7,57,0
PRIORITY,358,Tequila shot,20,1778888446584,1778888541385,1778888541405,94801,94801,94821,0
PRIORITY,356,Red Wine,25,1778888541399,1778888541407,1778888541432,8,8,33,0
PRIORITY,359,Margarita,75,1778888446591,1778888541433,1778888541509,94842,94842,94918,0
PRIORITY,355,Margarita,75,1778888541484,1778888541510,1778888541585,26,26,101,0
PRIORITY,357,Beer,25,1778888541442,1778888541587,1778888541612,145,145,170,0
PRIORITY,359,Mojito,75,1778888541589,1778888541613,1778888541689,24,24,100,0
PRIORITY,355,Cosmopolitan,65,1778888541665,1778888541690,1778888541755,25,25,90,0
PRIORITY,357,White Wine,25,1778888541712,1778888541757,1778888541782,45,45,70,0
PRIORITY,360,Beer,25,1778888446592,1778888541783,1778888541808,95191,95191,95216,0
PRIORITY,359,Tequila shot,20,1778888541799,1778888541810,1778888541830,11,11,31,0
PRIORITY,361,Gin and Tonic,40,1778888446616,1778888541831,1778888541871,95215,95215,95255,0
PRIORITY,359,Tequila shot,20,1778888541833,1778888541873,1778888541893,40,40,60,0
PRIORITY,362,Beer,25,1778888446620,1778888541895,1778888541920,95275,95275,95300,0
PRIORITY,359,Draft Beer,50,1778888541896,1778888541921,1778888541971,25,25,75,0
PRIORITY,357,Tequila shot,20,1778888541932,1778888541973,1778888541993,41,41,61,0
PRIORITY,361,Cosmopolitan,65,1778888541982,1778888541994,1778888542059,12,12,77,0
PRIORITY,357,Tequila shot,20,1778888541996,1778888542061,1778888542081,65,65,85,0
PRIORITY,359,Margarita,75,1778888542072,1778888542083,1778888542158,11,11,86,0
PRIORITY,361,Cosmopolitan,65,1778888542110,1778888542159,1778888542224,49,49,114,0
PRIORITY,362,Vodka shot,20,1778888542020,1778888542226,1778888542246,206,206,226,0
PRIORITY,359,Bloody Mary,70,1778888542238,1778888542247,1778888542317,9,9,79,0
PRIORITY,361,Beer,25,1778888542274,1778888542319,1778888542344,45,45,70,0
PRIORITY,362,White Wine,25,1778888542249,1778888542346,1778888542371,97,97,122,0
PRIORITY,363,Bloody Mary,70,1778888446632,1778888542373,1778888542443,95741,95741,95811,0
PRIORITY,361,Draft Beer,50,1778888542444,1778888542445,1778888542495,1,1,51,0
PRIORITY,364,Vodka shot,20,1778888446644,1778888542497,1778888542517,95853,95853,95873,0
PRIORITY,365,Cosmopolitan,65,1778888446652,1778888542519,1778888542584,95867,95867,95932,0
PRIORITY,366,Cider,25,1778888446654,1778888542586,1778888542611,95932,95932,95957,0
PRIORITY,361,Bloody Mary,70,1778888542595,1778888542612,1778888542682,17,17,87,0
PRIORITY,363,Cider,25,1778888542594,1778888542684,1778888542709,90,90,115,0
PRIORITY,367,Pina Colada,100,1778888446654,1778888542711,1778888542811,96057,96057,96157,0
PRIORITY,363,Martini,60,1778888542809,1778888542812,1778888542872,3,3,63,0
PRIORITY,361,Cider,25,1778888542833,1778888542874,1778888542899,41,41,66,0
PRIORITY,368,Gin and Tonic,40,1778888446682,1778888542901,1778888542941,96219,96219,96259,0
PRIORITY,367,Tequila shot,20,1778888542931,1778888542942,1778888542962,11,11,31,0
PRIORITY,369,Cosmopolitan,65,1778888446692,1778888542964,1778888543029,96272,96272,96337,0
PRIORITY,363,White Wine,25,1778888542983,1778888543031,1778888543056,48,48,73,0
PRIORITY,367,Martini,60,1778888542965,1778888543062,1778888543122,97,97,157,0
PRIORITY,368,B52,200,1778888543051,1778888543123,1778888543324,72,72,273,0
PRIORITY,367,Pina Colada,100,1778888543232,1778888543325,1778888543425,93,93,193,0
PRIORITY,369,Beer,25,1778888543079,1778888543427,1778888543452,348,348,373,0
PRIORITY,370,Martini,60,1778888446722,1778888543454,1778888543514,96732,96732,96792,0
PRIORITY,371,Cosmopolitan,65,1778888446727,1778888543515,1778888543580,96788,96788,96853,0
PRIORITY,369,Cosmopolitan,65,1778888543552,1778888543582,1778888543647,30,30,95,0
PRIORITY,370,Vodka shot,20,1778888543624,1778888543649,1778888543669,25,25,45,0
PRIORITY,371,Gin and Tonic,40,1778888543631,1778888543671,1778888543711,40,40,80,0
PRIORITY,369,White Wine,25,1778888543697,1778888543712,1778888543737,15,15,40,0
PRIORITY,370,Bloody Mary,70,1778888543672,1778888543739,1778888543809,67,67,137,0
PRIORITY,372,White Wine,25,1778888446727,1778888543810,1778888543836,97083,97083,97109,0
PRIORITY,371,Tequila shot,20,1778888543821,1778888543837,1778888543857,16,16,36,0
PRIORITY,373,Gin and Tonic,40,1778888446728,1778888543859,1778888543899,97131,97131,97171,0
PRIORITY,369,Red Wine,25,1778888543887,1778888543901,1778888543926,14,14,39,0
PRIORITY,374,White Wine,25,1778888446747,1778888543927,1778888543952,97180,97180,97205,0
PRIORITY,375,Martini,60,1778888446749,1778888543954,1778888544014,97205,97205,97265,0
PRIORITY,370,Pina Colada,100,1778888543959,1778888544015,1778888544115,56,56,156,0
PRIORITY,369,Cider,25,1778888544076,1778888544117,1778888544142,41,41,66,0
PRIORITY,372,Pina Colada,100,1778888543986,1778888544143,1778888544243,157,157,257,0
PRIORITY,370,Mojito,75,1778888544236,1778888544244,1778888544320,8,8,84,0
PRIORITY,373,Beer,25,1778888544009,1778888544321,1778888544346,312,312,337,0
PRIORITY,374,Tequila shot,20,1778888544103,1778888544347,1778888544367,244,244,264,0
PRIORITY,372,Martini,60,1778888544363,1778888544369,1778888544429,6,6,66,0
PRIORITY,370,Martini,60,1778888544430,1778888544430,1778888544490,0,0,60,0
PRIORITY,373,B52,200,1778888544446,1778888544491,1778888544691,45,45,245,0
PRIORITY,370,Draft Beer,50,1778888544600,1778888544693,1778888544743,93,93,143,0
PRIORITY,372,B52,200,1778888544539,1778888544744,1778888544944,205,205,405,0
PRIORITY,373,Draft Beer,50,1778888544702,1778888544945,1778888544995,243,243,293,0
PRIORITY,372,Cider,25,1778888544954,1778888544997,1778888545022,43,43,68,0
PRIORITY,374,Vodka shot,20,1778888544371,1778888545024,1778888545044,653,653,673,0
PRIORITY,375,Bloody Mary,70,1778888544124,1778888545045,1778888545115,921,921,991,0
PRIORITY,373,B52,200,1778888545096,1778888545117,1778888545317,21,21,221,0
PRIORITY,372,Bloody Mary,70,1778888545122,1778888545319,1778888545389,197,197,267,0
PRIORITY,373,Cider,25,1778888545327,1778888545391,1778888545416,64,64,89,0
PRIORITY,374,Margarita,75,1778888545047,1778888545417,1778888545492,370,370,445,0
PRIORITY,375,Beer,25,1778888545266,1778888545493,1778888545519,227,227,253,0
PRIORITY,376,Cider,25,1778888446755,1778888545520,1778888545545,98765,98765,98790,0
PRIORITY,372,Margarita,75,1778888545539,1778888545547,1778888545622,8,8,83,0
PRIORITY,375,Vodka shot,20,1778888545619,1778888545623,1778888545644,4,4,25,0
PRIORITY,377,Bloody Mary,70,1778888446760,1778888545645,1778888545715,98885,98885,98955,0
PRIORITY,372,Margarita,75,1778888545702,1778888545717,1778888545792,15,15,90,0
PRIORITY,375,Cosmopolitan,65,1778888545647,1778888545794,1778888545859,147,147,212,0
PRIORITY,376,Bloody Mary,70,1778888545645,1778888545860,1778888545930,215,215,285,0
PRIORITY,375,White Wine,25,1778888545909,1778888545932,1778888545957,23,23,48,0
PRIORITY,378,B52,200,1778888446762,1778888545959,1778888546159,99197,99197,99397,0
PRIORITY,375,Vodka shot,20,1778888546107,1778888546161,1778888546181,54,54,74,0
PRIORITY,376,White Wine,25,1778888546081,1778888546182,1778888546207,101,101,126,0
PRIORITY,378,B52,200,1778888546169,1778888546209,1778888546409,40,40,240,0
PRIORITY,376,Draft Beer,50,1778888546357,1778888546410,1778888546460,53,53,103,0
PRIORITY,378,Cosmopolitan,65,1778888546419,1778888546462,1778888546527,43,43,108,0
PRIORITY,379,Bloody Mary,70,1778888446764,1778888546529,1778888546599,99765,99765,99835,0
PRIORITY,376,Martini,60,1778888546561,1778888546600,1778888546660,39,39,99,0
PRIORITY,378,B52,200,1778888546577,1778888546662,1778888546862,85,85,285,0
PRIORITY,376,Tequila shot,20,1778888546770,1778888546863,1778888546884,93,93,114,0
PRIORITY,379,B52,200,1778888546749,1778888546885,1778888547086,136,136,337,0
PRIORITY,376,Vodka shot,20,1778888546887,1778888547087,1778888547107,200,200,220,0
PRIORITY,379,Martini,60,1778888547096,1778888547109,1778888547169,13,13,73,0
PRIORITY,380,Bloody Mary,70,1778888446775,1778888547171,1778888547241,100396,100396,100466,0
PRIORITY,381,Beer,25,1778888446781,1778888547242,1778888547268,100461,100461,100487,0
PRIORITY,382,Red Wine,25,1778888446797,1778888547269,1778888547295,100472,100472,100498,0
PRIORITY,379,Cosmopolitan,65,1778888547279,1778888547296,1778888547361,17,17,82,0
PRIORITY,383,B52,200,1778888446805,1778888547363,1778888547563,100558,100558,100758,0
PRIORITY,379,Draft Beer,50,1778888547412,1778888547564,1778888547614,152,152,202,0
PRIORITY,380,Tequila shot,20,1778888547391,1778888547616,1778888547636,225,225,245,0
PRIORITY,381,Vodka shot,20,1778888547368,1778888547638,1778888547658,270,270,290,0
PRIORITY,380,Vodka shot,20,1778888547639,1778888547659,1778888547679,20,20,40,0
PRIORITY,381,Bloody Mary,70,1778888547661,1778888547681,1778888547751,20,20,90,0
PRIORITY,379,Gin and Tonic,40,1778888547715,1778888547753,1778888547793,38,38,78,0
PRIORITY,380,Cider,25,1778888547683,1778888547794,1778888547819,111,111,136,0
PRIORITY,382,Draft Beer,50,1778888547445,1778888547821,1778888547871,376,376,426,0
PRIORITY,383,Cider,25,1778888547573,1778888547873,1778888547898,300,300,325,0
PRIORITY,384,Draft Beer,50,1778888446807,1778888547899,1778888547949,101092,101092,101142,0
PRIORITY,380,Red Wine,25,1778888547920,1778888547950,1778888547975,30,30,55,0
PRIORITY,381,Tequila shot,20,1778888547901,1778888547977,1778888547997,76,76,96,0
PRIORITY,382,Cosmopolitan,65,1778888547971,1778888547999,1778888548064,28,28,93,0
PRIORITY,381,B52,200,1778888548000,1778888548065,1778888548265,65,65,265,0
PRIORITY,382,Cosmopolitan,65,1778888548114,1778888548267,1778888548332,153,153,218,0
PRIORITY,381,Cider,25,1778888548276,1778888548333,1778888548358,57,57,82,0
PRIORITY,383,Vodka shot,20,1778888547998,1778888548360,1778888548380,362,362,382,0
PRIORITY,384,Tequila shot,20,1778888548049,1778888548381,1778888548401,332,332,352,0
PRIORITY,383,Beer,25,1778888548383,1778888548403,1778888548428,20,20,45,0
PRIORITY,384,Vodka shot,20,1778888548405,1778888548429,1778888548449,24,24,44,0
PRIORITY,385,B52,200,1778888446813,1778888548451,1778888548651,101638,101638,101838,0
PRIORITY,381,Cosmopolitan,65,1778888548459,1778888548652,1778888548717,193,193,258,0
PRIORITY,383,Gin and Tonic,40,1778888548528,1778888548719,1778888548759,191,191,231,0
PRIORITY,384,Red Wine,25,1778888548453,1778888548760,1778888548786,307,307,333,0
PRIORITY,381,B52,200,1778888548768,1778888548787,1778888548987,19,19,219,0
PRIORITY,383,Cider,25,1778888548869,1778888548989,1778888549014,120,120,145,0
PRIORITY,384,Margarita,75,1778888548936,1778888549015,1778888549090,79,79,154,0
PRIORITY,385,Bloody Mary,70,1778888548661,1778888549092,1778888549162,431,431,501,0
PRIORITY,383,White Wine,25,1778888549114,1778888549163,1778888549188,49,49,74,0
